,labels_t,labels_r,Web_Page_URL,Tweet_Website,Author_Name,Tweet_Timestamp,Tweet_Content,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Tweet_Number_of_share,Comment_Content,datetime,stars_t,stars_r,Tweet_Website_n,Web_Page_URL_n,tweet_id,name,year,month,year_month
880,5 stars,1 star,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/InnoCells/status/1292732419020328960,InnoCells,1597046401000.0,¿Cómo será el #VentureCapital post COVID-19? En  compartimos las tendencias que hemos detectado en el entorno emprendedor e inversor  Léelo aquí:  cc   #Investments #COVID19 #VCs #startups,2.0,1.0,0.0,0,undefined,2020-08-10 08:00:01,5,1,https://twitter.com/InnoCells/status/1292732419020328960,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1292732419020328960,BancoSabadell,2020,8,2020-08-01
881,5 stars,1 star,https://twitter.com/caixabank?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/BaloncestoESP/status/1281944581555224583,BaloncestoESP,1594474380000.0," Pekín 2008 | Un torneo mágico 
    
    La  PLATA de #LaFamilia 
    
     LA MEDALLA 
    
     DESCARGA AQUÍ 
    
    
    El álbum de las Selecciones |  | #SomosEquipo",17.0,3.0,0.0,0,undefined,2020-07-11 13:33:00,5,1,https://twitter.com/BaloncestoESP/status/1281944581555224583,https://twitter.com/caixabank?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1281944581555224583,caixabank,2020,7,2020-07-01
882,1 star,1 star,https://twitter.com/Bankia,https://twitter.com/closingap/status/1273927525371174915,closingap,1592562965000.0,"El próximo 25 de junio os esperamos en el encuentro virtual de #ClosinGap en el que analizaremos el potencial de la mujer como palanca de crecimiento económico ante las consecuencias de la crisis del #COVID19.
    
    Haz click en la imagen para inscribirte ",11.0,5.0,0.0,0,undefined,2020-06-19 10:36:05,1,1,https://twitter.com/closingap/status/1273927525371174915,https://twitter.com/Bankia,1273927525371174915,Bankia,2020,6,2020-06-01
883,5 stars,1 star,https://twitter.com/bbva,https://twitter.com/bbva/status/1296816920856059904,bbva,1598020222000.0,¿Sabías que el hexágono permite respetar la distancia de seguridad entre personas? . El proyecto ganador del programa  promovido por BBVA y la  propone teselar en hexágonos los centros educativos. ¡Mira! ,5.0,5.0,0.0,0,undefined,2020-08-21 14:30:22,5,1,https://twitter.com/bbva/status/1296816920856059904,https://twitter.com/bbva,1296816920856059904,bbva,2020,8,2020-08-01
884,3 stars,1 star,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/BancoSabadell/status/1293245797903896576,BancoSabadell,1597168800000.0,"""No nos definimos como red social, pues lo que nos gusta es generar conversaciones"" , dir general  en #SabadellForum 
    #EstarDondeEstés #SomosSabadell",5.0,0.0,0.0,0,undefined,2020-08-11 18:00:00,3,1,https://twitter.com/BancoSabadell/status/1293245797903896576,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1293245797903896576,BancoSabadell,2020,8,2020-08-01
885,4 stars,1 star,https://twitter.com/bancosantander?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/bancosantander/status/1288796338033958912,bancosantander,1596107966000.0,"En Santander sabemos la importancia que tienen las pymes en nuestra economía y también las dificultades a las que se están enfrentando durante la crisis de la covid-19. Por eso tomamos medidas para apoyarlas en nuestros mercados. 
    
    Conócelas aquí ",719.0,113.0,28.0,0,"Una mierda de banco .
    
      Fin.",2020-07-30 11:19:26,4,1,https://twitter.com/bancosantander/status/1288796338033958912,https://twitter.com/bancosantander?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1288796338033958912,bancosantander,2020,7,2020-07-01
886,3 stars,1 star,https://twitter.com/caixabank?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/caixabank/status/1282209325944102912,caixabank,1594537500000.0,"Este año, no recorrerán las calles, pero el año que viene, bailarán. 
    #Sanfermines 
    #LosViviremos 
    #Sanfermines2021 
     
    #Contigo",22.0,6.0,3.0,0,"Se quedarán sin contrato, sin Servicio de Atención al Cliente, sin derecho a presentar reclamaciones ante el ",2020-07-12 07:05:00,3,1,https://twitter.com/caixabank/status/1282209325944102912,https://twitter.com/caixabank?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1282209325944102912,caixabank,2020,7,2020-07-01
887,2 stars,2 stars,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1282037865296408576,ING_es,1594496620000.0,"Debido a una incidencia en uno de nuestros proveedores externos, es posible que durante las próximas horas no puedas operar con nuestra app. 
    
    Estamos trabajando para que puedas volver a usarla lo antes posible. 
    
    Mientras tanto, te contamos qué puedes hacer.
    ",43.0,13.0,37.0,0,"Debido a una incidencia en uno de nuestros proveedores externos, es posible que durante las próximas horas no puedas operar con nuestra app. 
    
    Estamos trabajando para que puedas volver a usarla lo antes posible. 
    
    Mientras tanto, te contamos qué puedes hacer.
    ",2020-07-11 19:43:40,2,2,https://twitter.com/ING_es/status/1282037865296408576,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1282037865296408576,ING_es,2020,7,2020-07-01
888,1 star,1 star,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/sabadellprensa/status/1293437005561462784,sabadellprensa,1597214387000.0,"#TransformaciónDigital #SEO | Por qué el posicionamiento en web de una empresa es ahora más importante que nunca 
    El confinamiento ha disparado el #eCommerce y las consultas web clientes
     vía  
    #EstarDondeEstés #SomosSabadell",13.0,8.0,0.0,0,undefined,2020-08-12 06:39:47,1,1,https://twitter.com/sabadellprensa/status/1293437005561462784,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1293437005561462784,BancoSabadell,2020,8,2020-08-01
889,3 stars,3 stars,https://twitter.com/caixabank?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/caixabank/status/1282209325944102912,caixabank,1594537500000.0,"Este año, no recorrerán las calles, pero el año que viene, bailarán. 
    #Sanfermines 
    #LosViviremos 
    #Sanfermines2021 
     
    #Contigo",22.0,6.0,3.0,0,"Este año, no recorrerán las calles, pero el año que viene, bailarán. 
    #Sanfermines 
    #LosViviremos 
    #Sanfermines2021 
     
    #Contigo",2020-07-12 07:05:00,3,3,https://twitter.com/caixabank/status/1282209325944102912,https://twitter.com/caixabank?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1282209325944102912,caixabank,2020,7,2020-07-01
890,5 stars,1 star,https://twitter.com/Bankia,https://twitter.com/foretica/status/1276130910769995777,foretica,1593088293000.0,"Presentamos el estudio ‘Hacia la nueva Gobernanza #ESG: #Consejos sostenibles’. Muchas gracias  , , ,  por sus ponencias y a , , ,  y  por liderar el #ClusterTransparencia
    
     ",11.0,5.0,0.0,0,undefined,2020-06-25 12:31:33,5,1,https://twitter.com/foretica/status/1276130910769995777,https://twitter.com/Bankia,1276130910769995777,Bankia,2020,6,2020-06-01
891,4 stars,2 stars,https://twitter.com/bancosantander?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/bancosantander/status/1288796338033958912,bancosantander,1596107966000.0,"En Santander sabemos la importancia que tienen las pymes en nuestra economía y también las dificultades a las que se están enfrentando durante la crisis de la covid-19. Por eso tomamos medidas para apoyarlas en nuestros mercados. 
    
    Conócelas aquí ",719.0,113.0,28.0,0,"Muchas ayudas que son préstamos a las empresas, pero vais a hacer otro ERE no?",2020-07-30 11:19:26,4,2,https://twitter.com/bancosantander/status/1288796338033958912,https://twitter.com/bancosantander?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1288796338033958912,bancosantander,2020,7,2020-07-01
892,5 stars,5 stars,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1282589511684370434,ING_es,1594628143000.0,"@alicovalero_es Hola, sentimos mucho lo que nos comentas, estamos trabajando internamente para mejorar en este aspecto y poder ofrecer una mejor experiencia. Si necesitas cualquier cosa, estamos aquí para lo que sea. Muchas gracias.",10.0,4.0,21.0,0,"@alicovalero_es Hola, sentimos mucho lo que nos comentas, estamos trabajando internamente para mejorar en este aspecto y poder ofrecer una mejor experiencia. Si necesitas cualquier cosa, estamos aquí para lo que sea. Muchas gracias.",2020-07-13 08:15:43,5,5,https://twitter.com/ING_es/status/1282589511684370434,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1282589511684370434,ING_es,2020,7,2020-07-01
893,5 stars,1 star,https://twitter.com/bbva,https://twitter.com/bbva/status/1296850846010007553,bbva,1598028310000.0,"The #Covid19 crisis has proven to be a catalyst for workplace flexibility . BBVA is already preparing for this new reality, evolving its flexible work model. Learn more!  ",3.0,0.0,0.0,0,undefined,2020-08-21 16:45:10,5,1,https://twitter.com/bbva/status/1296850846010007553,https://twitter.com/bbva,1296850846010007553,bbva,2020,8,2020-08-01
894,5 stars,5 stars,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1282589511684370434,ING_es,1594628143000.0,"@alicovalero_es Hola, sentimos mucho lo que nos comentas, estamos trabajando internamente para mejorar en este aspecto y poder ofrecer una mejor experiencia. Si necesitas cualquier cosa, estamos aquí para lo que sea. Muchas gracias.",10.0,4.0,21.0,0,"Los de ING somos los nuevos sefardíes, marginados sin bizum vagando por el desierto, mis amigos se ríen de mi dándome calderilla mientras entre ellos usan bizum, MAKE ING GREAT AGAIN!!",2020-07-13 08:15:43,5,5,https://twitter.com/ING_es/status/1282589511684370434,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1282589511684370434,ING_es,2020,7,2020-07-01
895,5 stars,1 star,https://twitter.com/Bankia,https://twitter.com/CajaGranadaOBS/status/1276229989084672000,CajaGranadaOBS,1593111915000.0," CajaGranada Fundación y  duplican su oferta cultural para las noches de verano en la Plaza de las Culturas del Centro Cultural CajaGranada 
    ",6.0,2.0,0.0,0,undefined,2020-06-25 19:05:15,5,1,https://twitter.com/CajaGranadaOBS/status/1276229989084672000,https://twitter.com/Bankia,1276229989084672000,Bankia,2020,6,2020-06-01
896,4 stars,1 star,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/BancoSabadell/status/1293442358848225280,BancoSabadell,1597215664000.0,"#Ciberseguridad | Conoce algunas prácticas habituales de los ciberdelincuentes y las claves para evitarlas.
    Si sospechas que has podido ser víctima de algún fraude online, el equipo de atención #24x7 está a tu disposición en   #EstarDondeEstés",4.0,3.0,0.0,0,undefined,2020-08-12 07:01:04,4,1,https://twitter.com/BancoSabadell/status/1293442358848225280,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1293442358848225280,BancoSabadell,2020,8,2020-08-01
897,4 stars,1 star,https://twitter.com/bancosantander?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/bancosantander/status/1288796338033958912,bancosantander,1596107966000.0,"En Santander sabemos la importancia que tienen las pymes en nuestra economía y también las dificultades a las que se están enfrentando durante la crisis de la covid-19. Por eso tomamos medidas para apoyarlas en nuestros mercados. 
    
    Conócelas aquí ",719.0,113.0,28.0,0,Son una mierda con las pymes ...no los ayudan en nada y ponen que son importantes para ellos ...weones pencas  bancos estafadores,2020-07-30 11:19:26,4,1,https://twitter.com/bancosantander/status/1288796338033958912,https://twitter.com/bancosantander?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1288796338033958912,bancosantander,2020,7,2020-07-01
898,5 stars,1 star,https://twitter.com/caixabank?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/BaloncestoESP/status/1282306465936572418,BaloncestoESP,1594560660000.0," Pekín 2008 | El  máximo anotador de #LaFamilia  El  mejor reboteador en aquellos Juegos 
    
    Un ICONO de la #SelMAS 
    
      
    
     DESCARGA AQUÍ 
    
    
    El álbum de las Selecciones |  | #SomosEquipo",38.0,5.0,0.0,0,undefined,2020-07-12 13:31:00,5,1,https://twitter.com/BaloncestoESP/status/1282306465936572418,https://twitter.com/caixabank?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1282306465936572418,caixabank,2020,7,2020-07-01
899,5 stars,1 star,https://twitter.com/bbva,https://twitter.com/bbva/status/1296884833008967682,bbva,1598036413000.0, BBVA inicia en Paraguay la campaña ‘Ahora es la Oportunidad’ para acompañar a sus clientes en el contexto de crisis actual y brindarles beneficios en productos y servicios . ¡Te lo contamos! ,2.0,1.0,0.0,0,undefined,2020-08-21 19:00:13,5,1,https://twitter.com/bbva/status/1296884833008967682,https://twitter.com/bbva,1296884833008967682,bbva,2020,8,2020-08-01
900,4 stars,4 stars,https://twitter.com/bancosantander?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/bancosantander/status/1288796338033958912,bancosantander,1596107966000.0,"En Santander sabemos la importancia que tienen las pymes en nuestra economía y también las dificultades a las que se están enfrentando durante la crisis de la covid-19. Por eso tomamos medidas para apoyarlas en nuestros mercados. 
    
    Conócelas aquí ",719.0,113.0,28.0,0,"Buen día. Decinos por favor, tu duda o consulta para que podamos ayudarte. Aguardamos.",2020-07-30 11:19:26,4,4,https://twitter.com/bancosantander/status/1288796338033958912,https://twitter.com/bancosantander?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1288796338033958912,bancosantander,2020,7,2020-07-01
901,5 stars,1 star,https://twitter.com/bbva,https://twitter.com/bbva/status/1296913734120726529,bbva,1598043304000.0, Cada vez son más las personas que deciden asegurarse contra robos a la hora de extraer dinero. ¿Qué beneficios tiene?  ¡Te los contamos! ,1.0,0.0,0.0,0,undefined,2020-08-21 20:55:04,5,1,https://twitter.com/bbva/status/1296913734120726529,https://twitter.com/bbva,1296913734120726529,bbva,2020,8,2020-08-01
902,5 stars,1 star,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/BancoSabadell/status/1293457195636588546,BancoSabadell,1597219201000.0,"Cómo la #TransformaciónDigital ha cambiado la forma de liderar 
    #EstarDondeEstés #SomosSabadell",9.0,4.0,0.0,0,undefined,2020-08-12 08:00:01,5,1,https://twitter.com/BancoSabadell/status/1293457195636588546,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1293457195636588546,BancoSabadell,2020,8,2020-08-01
903,5 stars,1 star,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1276515698928484358,Bankia,1593180033000.0,"¡Mañana es el último día para hacer tu donación para el 
    . Aún estás a tiempo de sumarte a la campaña que estamos llevando a cabo junto a 
    
    ¡Y recuerda! Por cada euro aportado, nosotros lo duplicamos. #EstePartidoLoGanamosEntreTodos #JuntosEsMásFácil",8.0,2.0,0.0,0,undefined,2020-06-26 14:00:33,5,1,https://twitter.com/Bankia/status/1276515698928484358,https://twitter.com/Bankia,1276515698928484358,Bankia,2020,6,2020-06-01
904,1 star,1 star,https://twitter.com/caixabank?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/caixabank/status/1282611070406930433,caixabank,1594633283000.0,"¿Ya lo has conseguido? Date prisa, sube tu vídeo igualando el reto de  
    Además podrás conseguir una camiseta de #LaFamilia respondiento a  
    #GanasDeBaloncesto 
    #SomosEquipo
    #CreemosEnElBaloncesto
    #Contigo 1, 2, 3 ... y hasta  TRIPLES consecutivos 
     
    Eres capaz de imitar el RETO de @Queralt_casas 
    
    Responde a este tweet y envíanos tu vídeo  
    
    #GanasDeBaloncesto  | @caixabank | #SomosEquipo",14.0,1.0,0.0,0,undefined,2020-07-13 09:41:23,1,1,https://twitter.com/caixabank/status/1282611070406930433,https://twitter.com/caixabank?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1282611070406930433,caixabank,2020,7,2020-07-01
905,5 stars,4 stars,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1282589511684370434,ING_es,1594628143000.0,"@alicovalero_es Hola, sentimos mucho lo que nos comentas, estamos trabajando internamente para mejorar en este aspecto y poder ofrecer una mejor experiencia. Si necesitas cualquier cosa, estamos aquí para lo que sea. Muchas gracias.",10.0,4.0,21.0,0,"Hola, Elena. Sé que no tenemos excusa por la demora, pero Bizum estará disponible muy pronto. ¡Ah! Si has cambiado de número de teléfono, debes actualizarlo a través del Área Clientes.",2020-07-13 08:15:43,5,4,https://twitter.com/ING_es/status/1282589511684370434,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1282589511684370434,ING_es,2020,7,2020-07-01
906,4 stars,1 star,https://twitter.com/bancosantander?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/bancosantander/status/1288796239383924738,bancosantander,1596107942000.0,"At Santander we know how important SMEs are to the economy and the challenges they have faced during the covid-19 crisis. That’s why we’re taking measures to support them.
    
    Find out more here ",8.0,2.0,0.0,0,undefined,2020-07-30 11:19:02,4,1,https://twitter.com/bancosantander/status/1288796239383924738,https://twitter.com/bancosantander?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1288796239383924738,bancosantander,2020,7,2020-07-01
